level,word,pinyin,english
5,特有,tèyǒu,specific (to); characteristic (of); distinctive
5,特征,tèzhēng,characteristic; diagnostic property; distinctive feature; trait
5,疼痛,téngtòng,pain; (of a body part) to be painful; to be sore; to hurt; (of a person) to be in pain
5,提倡,tíchàng,to promote; to advocate
5,提交,tíjiāo,to submit (a report etc); to refer (a problem) to sb
5,题目,tímù,subject; title; topic
5,提起,tíqǐ,"to mention; to speak of; to lift; to pick up; to arouse; to raise (a topic, a heavy weight, one's fist, one's spirits etc)"
5,提升,tíshēng,to promote (to a higher-ranking position); to lift; to hoist; (fig.) to elevate; to raise; to improve
5,提问,tíwèn,to ask (a question)
5,体会,tǐhuì,to know from experience; to learn through experience; to realize; understanding; experience
5,体现,tǐxiàn,to embody; to reflect; to incarnate
5,体验,tǐyàn,to experience for oneself
5,替,tì,to substitute for; to take the place of; to replace; for; on behalf of; to stand in for
5,天空,tiānkōng,sky
5,天上,tiānshàng,celestial; heavenly
5,挑,tiāo,to carry on a shoulder pole; to choose; to pick; to nitpick
5,挑选,tiāoxuǎn,to choose; to select
5,调,tiáo,to harmonize; to reconcile; to blend; to suit well; to adjust; to regulate; to season (food); to provoke; to incite
5,调皮,tiáopí,naughty; mischievous; unruly
5,调整,tiáozhěng,to adjust; adjustment; revision
5,挑战,tiǎozhàn,to challenge; challenge
5,跳高,tiàogāo,high jump (athletics)
5,跳远,tiàoyuǎn,long jump (athletics)
5,贴,tiē,to stick; to paste; to post (e.g. on a blog); to keep close to; to fit snugly; to subsidize; allowance (e.g. money for food or housing); sticker; classifier for sticking plaster: strip
5,铁路,tiělù,railroad; railway
5,通常,tōngcháng,regular; usual; normal; usually; normally
5,通行,tōngxíng,to go through; to pass through; to be in general use
5,同,tóng,same; alike; similar; with; together with; (of words) homophonous; classifier for groups or sets; surname Tong
5,同情,tóngqíng,to sympathize with; sympathy
5,同一,tóngyī,identical; the same
5,统计,tǒngjì,statistics; to count; to add up
5,统一,tǒngyī,to unify; to integrate; unified; integrated
5,投,tóu,to cast; to send; to throw oneself (into the river etc); to seek refuge; to place oneself into the hands of
5,投入,tóurù,to throw into; to put into; to throw oneself into; to participate in; to invest in; absorbed; engrossed
5,头,tou,suffix for nouns
5,突出,tūchū,prominent; outstanding; to give prominence to; to protrude; to project
5,图画,túhuà,drawing; picture
5,图书,túshū,books (in a library or bookstore)
5,土地,tǔdì,land; soil; territory
5,土豆,tǔdòu,potato; (Tw) peanut
5,兔子,tùzi,hare; rabbit
5,团,tuán,"round; lump; ball; to roll into a ball; to gather; regiment; group; society; classifier for a lump or a soft mass: wad (of paper), ball (of wool), cloud (of smoke); dumpling"
5,团队,tuánduì,team
5,推动,tuīdòng,to push; to promote; to advance; to propel
5,推广,tuīguǎng,to extend; to spread; to popularize; generalization; promotion (of a product etc)
5,推进,tuījìn,to impel; to carry forward; to push on; to advance; to drive forward
5,退,tuì,to retreat; to withdraw; to reject; to return (sth); to decline
5,退出,tuìchū,to withdraw; to abort; to quit; to log out (computing)
5,退还,tuìhuán,to return (sth); to refund; to give back;
5,退休,tuìxiū,to retire (from the workforce); to go into retirement
5,外公,wàigōng,(coll.) mother's father; maternal grandfather
5,外观,wàiguān,outward appearance
5,外婆,wàipó,(coll.) mother's mother; maternal grandmother
5,外形,wàixíng,figure; shape; external form; contour
5,弯,wān,to bend; bent; a bend; a turn (in a road etc)
5,玩具,wánjù,plaything; toy
5,完美,wánměi,perfect
5,完善,wánshàn,"(of systems, facilities etc) comprehensive; well-developed; excellent; to refine; to improve"
5,完整,wánzhěng,complete; intact
5,万一,wànyī,just in case; if by any chance; contingency
5,网络,wǎngluò,"Internet; network (computing, telecommunications, transport etc)"
5,危害,wēihài,to jeopardize; to harm; to endanger; harmful effect; damage
5,微笑,wēixiào,to smile; smile; smiling
5,威胁,wēixié,to threaten; to menace
5,围,wéi,"surname Wei; to encircle; to surround; all around; to wear by wrapping around (scarf, shawl)"
5,为,wéi,as (in the capacity of); to take sth as; to act as; to serve as; to behave as; to become; to be; to do; by (in the passive voice); variant of 为
5,维持,wéichí,to keep; to maintain; to preserve
5,违反,wéifǎn,to violate (a law)
5,围巾,wéijīn,scarf; shawl
5,围绕,wéirào,to revolve around; to center on (an issue)
5,维修,wéixiū,maintenance (of equipment); to protect and maintain
5,唯一,wéiyī,only; sole
5,尾巴,wěiba,tail; colloquial pr. [yǐ ba]
5,伟大,wěidà,huge; great; grand; worthy of the greatest admiration; important (contribution etc)
5,胃,wèi,stomach
5,喂,wèi,"hey; to feed (an animal, baby, invalid etc); variant of 喂; to feed"
5,未来,wèilái,future; tomorrow; approaching; coming; pending
5,位于,wèiyú,to be located at; to be situated at; to lie
5,位置,wèizhì,position; location
5,温暖,wēnnuǎn,warm
5,稳定,wěndìng,steady; stable; stability; to stabilize; to pacify
5,问卷,wènjuàn,questionnaire
5,握,wò,to hold; to grasp; to clench (one's fist); (bound form) to have in one's control; classifier: a handful
5,卧室,wòshì,bedroom
5,握手,wòshǒu,to shake hands
5,无数,wúshù,countless; numberless; innumerable
5,无限,wúxiàn,unlimited; unbounded
5,无效,wúxiào,not valid; ineffective; in vain
5,舞蹈,wǔdǎo,dance (performance art); dancing
5,武术,wǔshù,military skill or technique (in former times); all kinds of martial art sports (some claiming spiritual development); self-defense; tradition of choreographed fights from opera and film (recent usage); also called kungfu 功夫
5,舞台,wǔtái,(lit. and fig.) stage; arena
5,雾,wù,fog; mist
5,物价,wùjià,(commodity) prices
5,物理,wùlǐ,physics; physical
5,物业,wùyè,"property; real estate; abbr. for 物业管理, property management"
5,物质,wùzhì,matter; substance; material; materialistic
5,西餐,xīcān,Western food
5,吸管,xīguǎn,(drinking) straw; pipette; eyedropper; snorkel
5,吸收,xīshōu,to absorb; to assimilate; to ingest; to recruit
5,西装,xīzhuāng,suit; Western-style clothes
5,戏,xì,variant of 戏; trick; drama; play; show
5,细节,xìjié,details; particulars
5,戏剧,xìjù,a drama; a play; theater; script of a play
5,系统,xìtǒng,system
5,下载,xiàzài,to download; also pr. [xià zài]
5,先后,xiānhòu,early or late; priority; in succession; one after another
5,先进,xiānjìn,advanced (technology); to advance
5,闲,xián,enclosure; (variant of 闲) idle; unoccupied; leisure; idle
5,显得,xiǎnde,to seem; to look; to appear
5,显然,xiǎnrán,clearly; evidently; obviously
5,显示,xiǎnshì,to show; to illustrate; to display; to demonstrate
5,县,xiàn,county
5,现场,xiànchǎng,scene; site; location; on the spot
5,现代,xiàndài,"Hyundai, South Korean company; modern times; modern age; modern era"
5,线路,xiànlù,(electricity) line; circuit; wire; (traffic) road; track; route
5,现实,xiànshí,reality; actuality; real; actual; realistic; pragmatic; materialistic; self-interested
5,现象,xiànxiàng,phenomenon; appearance
5,限制,xiànzhì,restriction; restraint; to restrict; to limit
5,现状,xiànzhuàng,current situation
5,乡村,xiāngcūn,rustic; village; countryside
5,相当,xiāngdāng,equivalent to; appropriate; considerably; to a certain extent; fairly; quite
5,相对,xiāngduì,relatively; opposite; to resist; to oppose; relative; vis-a-vis; counterpart
5,相关,xiāngguān,related; relevant; pertinent; to be interrelated; (statistics) correlation
5,相似,xiāngsì,similar; alike
5,想念,xiǎngniàn,to miss; to remember with longing; to long to see again
5,响声,xiǎngshēng,noise
5,享受,xiǎngshòu,to enjoy; to live it up; pleasure
5,想象,xiǎngxiàng,to imagine; to envision; imagination
5,相册,xiàngcè,photo album
5,橡皮,xiàngpí,rubber; an eraser
5,向上,xiàngshàng,upward; up; to advance; to try to improve oneself; to make progress
5,象征,xiàngzhēng,symbol; to symbolize; to stand for
5,消费,xiāofèi,to consume; to spend
5,消费者,xiāofèizhě,consumer
5,消化,xiāohuà,to digest (food); (fig.) to absorb (information etc); to assimilate; to process
5,消极,xiāojí,negative; passive; inactive
5,消失,xiāoshī,to disappear; to fade away
5,销售,xiāoshòu,"to sell; to market; sales (representative, agreement etc)"
5,小姐,xiǎojiě,young lady; miss; (slang) prostitute
5,小型,xiǎoxíng,small scale; small size
5,小于,xiǎoyú,less than
5,效率,xiàolǜ,efficiency
5,斜,xié,inclined; slanting; oblique; tilting
5,协议,xiéyì,agreement; pact; protocol
5,写作,xiězuò,to write; to compose; writing; written works
5,新郎,xīnláng,bridegroom; groom
5,心理,xīnlǐ,psychology; mentality
5,新娘,xīnniáng,bride
5,新人,xīnrén,newcomer; fresh talent; newlywed
5,心态,xīntài,attitude (of the heart); state of one's psyche; way of thinking; mentality
5,新型,xīnxíng,new type; new kind
5,信封,xìnfēng,envelope
5,信任,xìnrèn,trust; to trust; to have faith in
5,信用,xìnyòng,trustworthiness; (commerce) credit; (literary) to trust and appoint
5,行动,xíngdòng,operation; action; to move about; mobile
5,行人,xíngrén,pedestrian; traveler on foot; passer-by; official responsible for arranging audiences with the emperor
5,形容,xíngróng,to describe; (literary) countenance; appearance
5,形式,xíngshì,outer appearance; form; shape; formality
5,形势,xíngshì,circumstances; situation; terrain
5,行驶,xíngshǐ,to travel along a route (of vehicles etc)
5,行为,xíngwéi,action; conduct; behavior; activity
5,形象,xíngxiàng,image; form; figure; visualization; vivid
5,形状,xíngzhuàng,form; shape
5,行走,xíngzǒu,to walk
5,性质,xìngzhì,nature; characteristic
5,修改,xiūgǎi,to amend; to alter; to modify
5,修建,xiūjiàn,to construct; to build   
5,休闲,xiūxián,leisure; relaxation; not working; idle; to enjoy leisure; to lie fallow
5,需,xū,to require; to need; to want; necessity; need
5,需求,xūqiú,requirement; to require; (economics) demand
5,虚心,xūxīn,open-minded; humble
5,宣传,xuānchuán,to disseminate; to give publicity to; propaganda
5,选手,xuǎnshǒu,athlete; contestant
5,学分,xuéfēn,course credit
5,学科,xuékē,subject; branch of learning; course; academic discipline
5,学历,xuélì,educational background; academic qualifications
5,学年,xuénián,academic year
5,学术,xuéshù,learning; science; academic
5,学者,xuézhě,scholar
5,雪糕,xuěgāo,ice cream
5,询问,xúnwèn,to inquire
5,寻找,xúnzhǎo,to seek; to look for
5,训练,xùnliàn,training; to train; to drill
5,迅速,xùnsù,rapid; speedy; fast
5,押金,yājīn,deposit; down payment
5,压岁钱,yāsuìqián,money given to children as a gift on Chinese New Year's Eve
5,鸭子,yāzi,duck; male prostitute (slang)
5,牙齿,yáchǐ,tooth; canine; incisor
5,沿,yán,"along; to follow (a line, tradition etc); to carry on; to trim (a border with braid, tape etc); border; edge"
5,严肃,yánsù,solemn; grave; serious; earnest; severe
5,研制,yánzhì,to research and manufacture; to research and to develop
5,眼,yǎn,"eye; small hole; crux (of a matter); classifier for big hollow things (wells, stoves, pots etc)"
5,演讲,yǎnjiǎng,lecture; to make a speech
5,眼泪,yǎnlèi,tears; crying
5,阳台,yángtái,variant of 阳台; balcony; porch
5,样式,yàngshì,type; style
5,腰,yāo,waist; lower back; pocket; middle; loins
5,摇,yáo,surname Yao; to shake; to rock; to row; to crank
5,咬,yǎo,to bite; to nip; variant of 咬
5,要不是,yàobúshì,if it were not for; but for
5,药品,yàopǐn,medicaments; medicine; drug
5,药物,yàowù,drug; medicine; pharmaceutical
5,夜间,yèjiān,nighttime; evening or night (e.g. classes)
5,夜市,yèshì,night market
5,业务,yèwù,business; professional work; service
5,业余,yèyú,in one's spare time; outside working hours; amateur (historian etc)
5,依靠,yīkào,to rely on sth (for support etc); to depend on
5,医疗,yīliáo,medical treatment
5,依然,yīrán,still; as before
5,医学,yīxué,medicine; medical science; study of medicine
5,移,yí,to move; to shift; to change; to alter; to remove
5,一次性,yícìxìng,one-off (offer); one-time; single-use; disposable (goods)
5,一代,yídài,generation
5,一旦,yídàn,"in case (sth happens); if; once (sth happens, then...); when; in a short time; in one day"
5,移动,yídòng,to move; movement; migration; mobile; portable
5,遗憾,yíhàn,regret; to regret; to be sorry that
5,一路,yílù,the whole journey; all the way; going the same way; going in the same direction; of the same kind
5,疑问,yíwèn,question; interrogation; doubt
5,乙,yǐ,"second of the ten Heavenly Stems 干; second in order; letter ""B"" or Roman ""II"" in list ""A, B, C"", or ""I, II, III"" etc; second party (in legal contract, usually 方, as opposed to 方); ethyl; bent; winding; radical in Chinese characters (Kangxi radical 5); ancient Chinese compass point: 105°"
5,以,yǐ,old variant of 以; abbr. for Israel 列; to use; by means of; according to; in order to; because of; at (a certain date or place)
5,以及,yǐjí,as well as; too; and
5,以来,yǐlái,since; ever since
5,亿,yì,100 million
5,意味着,yìwèizhe,to signify; to mean; to imply
5,义务,yìwù,duty; obligation; volunteer (work etc)
5,意义,yìyì,sense; meaning; significance; importance
5,因而,yīn’ér,"therefore; as a result; thus; and as a result, ..."
5,音量,yīnliàng,loudness; volume
5,因素,yīnsù,element; factor
5,引进,yǐnjìn,to recommend; to introduce (from outside)
5,饮食,yǐnshí,eating and drinking; food and drink; diet
5,印刷,yìnshuā,to print; printing
5,应当,yīngdāng,should; ought to
5,迎接,yíngjiē,to welcome; to greet
5,营养,yíngyǎng,nutrition; nourishment
5,营业,yíngyè,business; professional work; service
5,影片,yǐngpiàn,a copy of a film; film; motion picture; movie
5,影视,yǐngshì,movies and television
5,硬,yìng,hard; stiff; solid; (fig.) strong; firm; resolutely; uncompromisingly; laboriously; with great difficulty; good (quality); able (person); (of food) filling; substantial
5,应对,yìngduì,to answer; to reply; to handle; to deal with; response
5,应用,yìngyòng,"to put to use; to apply; practical; applied (science, linguistics etc); application; practical use; (computing) app"
5,拥抱,yōngbào,to embrace; to hug
5,拥有,yōngyǒu,to have; to possess
5,勇气,yǒngqì,courage; valor
5,用法,yòngfǎ,usage
5,用户,yònghù,user; consumer; subscriber; customer
5,用力,yònglì,to exert oneself physically
5,用品,yòngpǐn,articles for use; products; goods
5,用途,yòngtú,use; application
5,优惠,yōuhuì,privilege; favorable (terms); preferential (treatment); discount (price)
5,悠久,yōujiǔ,long
5,优良,yōuliáng,excellent quality
5,优美,yōuměi,graceful; fine; elegant
5,优质,yōuzhì,excellent quality
5,邮寄,yóujì,to mail; to send by post
5,邮局,yóujú,post office
5,游览,yóulǎn,to go sightseeing; to tour; to visit
5,犹豫,yóuyù,to hesitate
5,有害,yǒu hài,destructive; harmful; damaging
5,有力,yǒulì,powerful; forceful; vigorous
5,有利,yǒulì,advantageous; favorable
5,有限,yǒuxiàn,limited; finite
5,有益,yǒuyì,useful; beneficial; profitable
5,有助于,yǒuzhùyú,to contribute to; to promote
5,幼儿园,yòu’éryuán,kindergarten; nursery school
5,娱乐,yúlè,to entertain; to amuse; entertainment; recreation; amusement; hobby; fun; joy
5,语气,yǔqì,tone; manner of speaking; mood
5,语文,yǔwén,language and literature; language (as a school subject)
5,语音,yǔyīn,speech sounds; pronunciation; colloquial (rather than literary) pronunciation of a Chinese character; phonetic; audio; voice; (Internet) to voice chat; voice message
5,预报,yùbào,forecast
5,预测,yùcè,to forecast; to predict
5,预订,yùdìng,to place an order; to book ahead
5,预防,yùfáng,to prevent; to take precautions against; to protect; to guard against; precautionary; prophylactic
5,预计,yùjì,to forecast; to predict; to estimate
5,预约,yùyuē,booking; reservation; to book; to make an appointment
5,原,yuán,surname Yuan; (Japanese surname) Hara; former; original; primary; raw; level; cause; source
5,圆,yuán,circle; round; circular; spherical; (of the moon) full; unit of Chinese currency (yuan); tactful; to make consistent and whole (the narrative of a dream or a lie)
5,原有,yuán yǒu,original; former
5,元旦,Yuándàn,New Year's Day
5,员工,yuángōng,staff; personnel; employee
5,原则,yuánzé,principle; doctrine
5,愿,yuàn,honest; prudent; variant of 愿; to hope; to wish; to desire; hoped-for; ready; willing
5,愿望,yuànwàng,desire; wish
5,约定,yuēdìng,"to agree on sth (after discussion); to conclude a bargain; to arrange; to promise; to stipulate; to make an appointment; stipulated (time, amount, quality etc); an arrangement; a deal; appointment; undertaking; commitment; understanding; engagement; stipulation"
5,运,yùn,to move; to transport; to use; to apply; fortune; luck; fate
5,运费,yùnfèi,freight; carriage; transportation charges
5,运气,yùnqi,luck (good or bad)
5,运用,yùnyòng,to use; to put to use
5,在场,zàichǎng,to be present; to be on the scene
5,在乎,zàihu,to care about; equivalent of 在于
5,在内,zàinèi,inside;
5,在线,zàixiàn,online
5,糟,zāo,dregs; draff; pickled in wine; rotten; messy; ruined
5,糟糕,zāogāo,too bad; how terrible; what bad luck; terrible; bad
5,早期,zǎoqī,early period; early phase; early stage
5,早晚,zǎowǎn,morning and evening; (dialect) some time in the future; some day
5,早已,zǎoyǐ,for a long time; long since; (dialect) in the past
5,造,zào,to make; to build; to manufacture; to invent; to fabricate; to go to; party (in a lawsuit or legal agreement); crop; classifier for crops
5,造成,zàochéng,to bring about; to create; to cause
5,增,zēng,(bound form) to increase; to augment; to add to
5,增进,zēngjìn,to promote; to enhance; to further; to advance (a cause etc)
5,增强,zēngqiáng,to increase; to strengthen
5,赠送,zèngsòng,to present as a gift
5,炸,zhá,to deep fry; Taiwan pr. [zhà]
5,摘,zhāi,to pick; to pluck; to take; to capture; to seize; to copy; to borrow; to remove; to get rid of; to disparage; to belittle
5,窄,zhǎi,narrow; narrow-minded; badly off
5,展出,zhǎnchū,to put on display; to be on show; to exhibit
5,展开,zhǎnkāi,to unfold; to spread out; to open up; to launch; to carry out
5,展览,zhǎnlǎn,to put on display; to exhibit; exhibition; show
5,展现,zhǎnxiàn,to unfold before one's eyes; to emerge; to reveal; to display
5,占,zhàn,variant of 占; to take possession of; to occupy; to take up
5,站台,zhàntái,platform (at a railway station); (Tw) (of an influential person) to publicly lend one's support (e.g. for an election candidate); (Tw) website
5,占线,zhànxiàn,busy (telephone line)
5,涨,zhǎng,"to rise (of prices, rivers)"
5,涨价,zhǎngjià,to appreciate (in value); to increase in price
5,掌声,zhǎngshēng,applause
5,掌握,zhǎngwò,"to grasp (often fig.); to control; to seize (initiative, opportunity, destiny); to master; to know well; to understand sth well and know how to use it; fluency"
5,账号,zhànghào,account; username
5,账户,zhànghù,bank account; online account
5,着凉,zháoliáng,to catch cold; Taiwan pr. [zhāo liáng]
5,召开,zhàokāi,to convene; to call (a meeting)
5,折扣,zhékòu,discount
5,真诚,zhēnchéng,sincere; genuine; true
5,针对,zhēnduì,to target; to focus on; to be aimed at or against; in response to
5,珍贵,zhēnguì,precious
5,真实,zhēnshí,real; true; authentic
5,珍惜,zhēnxī,to treasure; to value; to cherish
5,争,zhēng,to strive for; to vie for; to argue or debate; deficient or lacking (dialect); how or what (literary)
5,争取,zhēngqǔ,to fight for; to strive for; to win over
5,整齐,zhěngqí,orderly; neat; even; tidy
5,整体,zhěngtǐ,whole entity; entire body; synthesis; as a whole
5,整整,zhěngzhěng,whole; full
5,挣,zhèng,to struggle to get free; to strive to acquire; to make (money)
5,政府,zhèngfǔ,government
5,证据,zhèngjù,evidence; proof; testimony
5,正如,zhèngrú,just as; precisely as
5,证书,zhèngshū,credentials; certificate
5,支,zhī,"surname Zhi; to support; to sustain; to erect; to raise; branch; division; to draw money; classifier for rods such as pens and guns, for army divisions and for songs or compositions"
5,知名,zhīmíng,well-known; famous
5,直,zhí,straight
5,直播,zhíbō,"(TV, radio) to broadcast live; live broadcast; (Internet) to livestream; (agriculture) direct seeding"
5,职场,zhíchǎng,workplace
5,职工,zhígōng,workers; staff
5,执行,zhíxíng,to implement; to carry out; to execute; to run
5,指导,zhǐdǎo,to guide; to give directions; to direct; to coach; guidance; tuition
5,至,zhì,to arrive; most; to; until
5,治,zhì,to rule; to govern; to manage; to control; to harness (a river); to treat (a disease); to wipe out (a pest); to punish; to research
5,制订,zhìdìng,to work out; to formulate
5,制定,zhìdìng,to draw up; to formulate
5,制度,zhìdù,"system (e.g. political, adminstrative etc); institution"
5,智慧,zhìhuì,wisdom; knowledge; intelligent; intelligence
5,至今,zhìjīn,so far; to this day; until now
5,治疗,zhìliáo,to treat (an illness); medical treatment; therapy
5,智能,zhìnéng,"intelligent; able; smart (phone, system, bomb etc)"
5,志愿者,zhìyuànzhě,volunteer
5,制造,zhìzào,to make; to manufacture
5,制作,zhìzuò,to make; to manufacture
5,中级,zhōngjí,middle level (in a hierarchy)
5,中介,zhōngjiè,to act as intermediary; to link; intermediate; inter-; agency; agent
5,中期,zhōngqī,middle period; middle stage
5,中外,zhōngwài,Sino-foreign; Chinese-foreign; home and abroad
5,中医,zhōngyī,traditional Chinese medical science; a doctor trained in Chinese medicine
5,种类,zhǒnglèi,kind; genus; type; category; variety; species; sort; class
5,种子,zhǒngzi,seed
5,重大,zhòngdà,great; important; major; significant
5,众多,zhòngduō,numerous
5,重量,zhòngliàng,weight
5,种植,zhòngzhí,to plant; to grow (a crop); to cultivate
5,周年,zhōunián,anniversary; annual
5,猪,zhū,hog; pig; swine
5,逐步,zhúbù,progressively; step by step
5,竹子,zhúzi,bamboo
5,煮,zhǔ,variant of 煮; to cook; to boil
5,主持,zhǔchí,to preside over; to host
5,主动,zhǔdòng,to take the initiative; to do sth of one's own accord; spontaneous; active; opposite: passive 被动; drive (of gears and shafts etc)
5,主观,zhǔguān,subjective
5,主人,zhǔrén,master; host; owner
5,主任,zhǔrèn,director; head
5,主题,zhǔtí,theme; subject
5,主席,zhǔxí,chairperson; premier; chairman
5,注册,zhùcè,to register; to enroll
5,住房,zhùfáng,housing
5,住宿,zhùsù,to stay at; lodging; accommodation
5,住址,zhùzhǐ,address
5,注重,zhùzhòng,to pay attention to; to emphasize
5,抓,zhuā,to grab; to catch; to arrest; to snatch; to scratch
5,抓紧,zhuājǐn,to keep a firm grip on; to pay close attention to; to lose no time in (doing sth)
5,专家,zhuānjiā,expert; specialist
5,专心,zhuānxīn,to focus one's attention; to concentrate on (doing sth)
5,转变,zhuǎnbiàn,to change; to transform; to switch
5,转告,zhuǎngào,to pass on; to communicate; to transmit
5,装修,zhuāngxiū,to decorate; interior decoration; to fit up; to renovate
5,撞,zhuàng,to knock against; to bump into; to run into; to meet by accident
5,状况,zhuàngkuàng,condition; state; situation
5,状态,zhuàngtài,state; condition
5,追,zhuī,to chase; to pursue; to look into; to investigate; to reminisce; to recall; to court (one's beloved); to binge-watch (a TV drama); retroactively; posthumously
5,资金,zījīn,funds; capital
5,姿势,zīshì,posture; position
5,咨询,zīxún,to consult; to seek advice; consultation; (sales) inquiry (formal)
5,资源,zīyuán,"Ziyuan county in Guilin 林, Guangxi; natural resource (such as water or minerals); resource (such as manpower or tourism)"
5,紫,zǐ,purple; violet
5,子女,zǐnǚ,children; sons and daughters
5,自从,zìcóng,since (a time); ever since
5,自动,zìdòng,automatic; voluntarily
5,自觉,zìjué,conscious; aware; on one's own initiative; conscientious
5,字母,zìmǔ,letter (of the alphabet)
5,自由,zìyóu,freedom; liberty; free; unrestricted
5,综合,zōnghé,comprehensive; composite; synthesized; mixed; to sum up; to integrate; to synthesize
5,总部,zǒngbù,headquarters; HQ
5,总共,zǒnggòng,altogether; in sum; in all; in total
5,总数,zǒngshù,total; sum; aggregate
5,总体,zǒngtǐ,completely; totally; total; entire; overall; population (statistics)
5,总统,zǒngtǒng,president (of a country)
5,租金,zūjīn,rent
5,族,zú,race; nationality; ethnicity; clan; by extension,
5,足够,zúgòu,enough; sufficient
5,组成,zǔchéng,to form; to make up; to constitute
5,组合,zǔhé,to assemble; to combine; to compose; combination; association; set; compilation; (math.) combinatorial
5,阻止,zǔzhǐ,to prevent; to block
5,组织,zǔzhī,to organize; organization; (biology) tissue; (textiles) weave
5,嘴巴,zuǐba,mouth; slap in the face
5,醉,zuì,intoxicated
5,最初,zuìchū,first; primary; initial; original; at first; initially; originally
5,最佳,zuìjiā,optimum; optimal; peak; best
5,尊敬,zūnjìng,to respect; to esteem; to value highly
5,遵守,zūnshǒu,to comply with; to abide by; to respect (an agreement)
